-859.619141, 48.828125, 462.890625
-911.865234, 84.960938, 475.585938
-915.283203, 111.328125, 544.921875
-787.353516, 101.562500, 717.773438
-663.330078, 151.367188, 868.164062
-,-,-
-364.013672, 303.710938, 449.218750
-466.064453, 308.593750, 435.546875
-517.333984, 175.781250, 449.218750
-641.357422, 60.058594, 453.125000
-788.818359, -83.740234, 302.734375
-505.615234, 46.875000, 182.617188
-563.720703, 127.929688, 538.085938
-397.216797, 217.773438, 1053.710938
-447.509766, 234.863281, 1536.132812
-152.587891, 224.609375, 1643.066406
48.339844, 202.148438, 1541.503906
-17.822266, 326.171875, 1206.054688
-187.255859, 367.187500, 1113.281250
-128.662109, 296.875000, 1085.449219
-197.998047, 284.179688, 944.335938
-182.373047, 249.023438, 969.726562
-151.123047, 250.000000, 1015.136719
-33.447266, 267.578125, 1129.882812
254.882812, 197.753906, 1439.453125
289.550781, 202.148438, 1335.937500
-177.978516, 186.523438, 1302.246094
-381.103516, 81.054688, 916.503906
-794.677734, 151.367188, 452.636719
-844.482422, 153.320312, 355.957031
-963.134766, 59.082031, 354.980469
-965.576172, 0.488281, 647.460938
-920.166016, 10.742188, 779.296875
-949.462891, 82.031250, 765.136719
-834.228516, 98.144531, 909.667969
-,-,-
-456.787109, 344.726562, 560.546875
-371.826172, 325.195312, 661.132812
-476.806641, 420.898438, 598.632812
-562.255859, 423.828125, 691.406250
-710.205078, 371.582031, 656.738281
-802.490234, 152.832031, 418.457031
-833.251953, 22.460938, 130.371094
-968.994141, 46.875000, -78.857422
-918.701172, 111.328125, 53.222656
-465.576172, -10.498047, 771.972656
-125.732422, 242.675781, 1498.046875
0.000000, 308.593750, 1836.425781
-243.408203, 401.855469, 1809.570312
-426.513672, 488.281250, 1323.730469
-315.673828, 389.648438, 1159.667969
-197.509766, 353.515625, 1015.625000
-128.173828, 336.425781, 987.792969
4.882812, 233.398438, 1022.949219
-59.814453, 274.902344, 1212.402344
128.906250, 303.710938, 1287.597656
210.937500, 305.664062, 1240.722656
49.316406, 97.167969, 1080.078125
-733.154297, -37.841797, 668.945312
-1400.634766, -97.412109, 297.851562
-1824.462891, -6.591797, 738.769531
-883.056641, -20.751953, 311.523438
-642.333984, 67.382812, 609.375000
-401.611328, -5.615234, 867.187500
-697.021484, 104.492188, 823.730469
-630.615234, 162.109375, 846.679688
-,-,-
-819.580078, 161.132812, 394.042969
-638.427734, 78.613281, 863.769531
-357.177734, 250.976562, 1188.476562
-181.396484, 348.632812, 1492.675781
-49.560547, 386.718750, 1088.867188
-128.662109, 441.406250, 1021.972656
-146.240234, 396.972656, 907.226562
-46.142578, 387.695312, 938.964844
59.570312, 342.773438, 1026.367188
