-664.794922, 403.320312, -556.884766
-613.037109, 272.460938, -449.462891
-386.474609, 128.906250, -689.697266
-380.615234, 7.812500, -515.380859
-265.380859, -9.521484, -928.466797
-194.091797, 81.054688, -718.017578
-146.240234, -161.865234, -972.900391
-153.564453, -421.630859, -639.892578
-191.650391, -442.138672, -634.521484
-161.865234, -382.568359, -1462.646484
156.250000, -534.423828, -1008.544922
89.843750, -551.513672, -1097.900391
113.769531, -543.701172, -1452.392578
204.101562, -483.154297, -1218.505859
108.398438, -543.701172, -1415.771484
20.507812, -633.544922, -906.005859
13.671875, -550.537109, -838.134766
-60.791016, -571.044922, -826.416016
-8.056641, -562.255859, -573.974609
-,-,-
1006.835938, -296.142578, 118.164062
993.652344, -259.521484, 192.382812
995.117188, -274.169922, 211.914062
1049.804688, -344.482422, 219.238281
908.691406, -301.513672, 177.734375
1055.664062, -439.697266, 3.906250
932.617188, -481.201172, 22.460938
945.312500, -468.505859, -225.341797
936.035156, -536.376953, -101.318359
934.570312, -519.287109, -181.396484
966.308594, -438.232422, -144.287109
950.683594, -463.623047, -239.990234
1021.484375, -456.787109, -257.568359
1043.945312, -515.380859, -142.333984
1068.359375, -454.833984, -220.947266
937.011719, -309.326172, 159.667969
1187.500000, -423.583984, -145.263672
965.332031, -329.833984, 47.851562
1129.882812, -372.802734, 281.738281
902.832031, -111.083984, 294.433594
1100.097656, -295.654297, 327.148438
993.164062, -254.638672, 268.554688
1001.464844, -260.498047, 418.457031
714.843750, -31.982422, 443.847656
486.816406, 167.968750, 689.941406
333.496094, 312.500000, 710.449219
459.472656, 155.273438, 770.507812
186.035156, 236.328125, 842.773438
411.132812, 40.527344, 1024.902344
-35.888672, 299.804688, 1027.832031
-47.119141, 315.917969, 1087.402344
-157.958984, 423.828125, 888.671875
-4.150391, 217.285156, 716.796875
-312.744141, 379.882812, 903.320312
-290.283203, 272.949219, 669.921875
-489.013672, 342.773438, 630.371094
-525.634766, 353.515625, 493.652344
-494.384766, 297.363281, 184.082031
-720.458984, 362.304688, 380.371094
-596.435547, 126.953125, 132.324219
-858.642578, 245.117188, -257.568359
-966.552734, 286.132812, -243.896484
-738.525391, 158.691406, -550.537109
-660.888672, 41.015625, -318.115234
-607.177734, -84.228516, -997.314453
-498.291016, 14.648438, -807.861328
-216.552734, -119.384766, -782.958984
-248.779297, -56.396484, -913.330078
-98.388672, -298.095703, -523.193359
-213.623047, -355.712891, -802.978516
-210.205078, -423.583984, -1151.123047
-10.986328, -543.701172, -1002.685547
-2.685547, -601.806641, -1198.486328
-100.341797, -545.654297, -1007.568359
